Country,State,County,Date,Confirmed,Deaths,Recovered,Confirmed_New,Deaths_New,Recovered_New
Antigua and Barbuda,n/a,n/a,03-26-2020,7.0,0.0,0.0,4.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-27-2020,7.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-28-2020,7.0,0.0,0.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-03-2020,1.0,0.0,0.0,,,
Argentina,n/a,n/a,03-04-2020,1.0,0.0,0.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-05-2020,1.0,0.0,0.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-06-2020,2.0,0.0,0.0,1.0,0.0,0.0
Argentina,n/a,n/a,03-07-2020,8.0,0.0,0.0,6.0,0.0,0.0
Argentina,n/a,n/a,03-08-2020,12.0,1.0,0.0,4.0,1.0,0.0
Argentina,n/a,n/a,03-09-2020,12.0,1.0,0.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-10-2020,17.0,1.0,0.0,5.0,0.0,0.0
Argentina,n/a,n/a,03-11-2020,19.0,1.0,0.0,2.0,0.0,0.0
Argentina,n/a,n/a,03-12-2020,19.0,1.0,0.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-13-2020,31.0,2.0,0.0,12.0,1.0,0.0
Argentina,n/a,n/a,03-14-2020,34.0,2.0,1.0,3.0,0.0,1.0
Argentina,n/a,n/a,03-15-2020,45.0,2.0,1.0,11.0,0.0,0.0
Argentina,n/a,n/a,03-16-2020,56.0,2.0,1.0,11.0,0.0,0.0
Argentina,n/a,n/a,03-17-2020,68.0,2.0,3.0,12.0,0.0,2.0
Argentina,n/a,n/a,03-18-2020,79.0,2.0,3.0,11.0,0.0,0.0
Argentina,n/a,n/a,03-19-2020,97.0,3.0,3.0,18.0,1.0,0.0
Argentina,n/a,n/a,03-20-2020,128.0,3.0,3.0,31.0,0.0,0.0
Argentina,n/a,n/a,03-21-2020,158.0,4.0,3.0,30.0,1.0,0.0
Argentina,n/a,n/a,03-22-2020,266.0,4.0,27.0,108.0,0.0,24.0
Argentina,n/a,n/a,03-23-2020,266.0,4.0,27.0,0.0,0.0,0.0
Argentina,n/a,n/a,03-24-2020,387.0,6.0,52.0,121.0,2.0,25.0
Argentina,n/a,n/a,03-25-2020,387.0,8.0,52.0,0.0,2.0,0.0
Argentina,n/a,n/a,03-26-2020,502.0,9.0,63.0,115.0,1.0,11.0
Argentina,n/a,n/a,03-27-2020,589.0,13.0,72.0,87.0,4.0,9.0
Argentina,n/a,n/a,03-28-2020,690.0,18.0,72.0,101.0,5.0,0.0
Armenia,n/a,n/a,03-01-2020,1.0,0.0,0.0,,,
Armenia,n/a,n/a,03-02-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-03-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-04-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-05-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-06-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-07-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-08-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-09-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-10-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-11-2020,1.0,0.0,0.0,0.0,0.0,0.0
Armenia,n/a,n/a,03-12-2020,4.0,0.0,0.0,3.0,0.0,0.0
Armenia,n/a,n/a,03-13-2020,8.0,0.0,0.0,4.0,0.0,0.0
Armenia,n/a,n/a,03-14-2020,18.0,0.0,0.0,10.0,0.0,0.0
Armenia,n/a,n/a,03-15-2020,26.0,0.0,0.0,8.0,0.0,0.0
Armenia,n/a,n/a,03-16-2020,52.0,0.0,0.0,26.0,0.0,0.0
Armenia,n/a,n/a,03-17-2020,78.0,0.0,1.0,26.0,0.0,1.0
Armenia,n/a,n/a,03-18-2020,84.0,0.0,1.0,6.0,0.0,0.0
Armenia,n/a,n/a,03-19-2020,115.0,0.0,1.0,31.0,0.0,0.0
Armenia,n/a,n/a,03-20-2020,136.0,0.0,1.0,21.0,0.0,0.0
Armenia,n/a,n/a,03-21-2020,160.0,0.0,1.0,24.0,0.0,0.0
Armenia,n/a,n/a,03-22-2020,194.0,0.0,2.0,34.0,0.0,1.0
Armenia,n/a,n/a,03-23-2020,235.0,0.0,2.0,41.0,0.0,0.0
Armenia,n/a,n/a,03-24-2020,249.0,0.0,14.0,14.0,0.0,12.0
Armenia,n/a,n/a,03-25-2020,265.0,0.0,16.0,16.0,0.0,2.0
Armenia,n/a,n/a,03-26-2020,290.0,1.0,18.0,25.0,1.0,2.0
Armenia,n/a,n/a,03-27-2020,329.0,1.0,28.0,39.0,0.0,10.0
Armenia,n/a,n/a,03-28-2020,407.0,1.0,30.0,78.0,0.0,2.0
Aruba,n/a,n/a,03-13-2020,2.0,0.0,0.0,,,
Aruba,n/a,n/a,03-14-2020,2.0,0.0,0.0,0.0,0.0,0.0
Aruba,n/a,n/a,03-15-2020,2.0,0.0,0.0,0.0,0.0,0.0
Aruba,n/a,n/a,03-16-2020,2.0,0.0,0.0,0.0,0.0,0.0
Aruba,n/a,n/a,03-17-2020,3.0,0.0,0.0,1.0,0.0,0.0
Aruba,n/a,n/a,03-18-2020,4.0,0.0,0.0,1.0,0.0,0.0
Aruba,n/a,n/a,03-19-2020,4.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-13-2020,1.0,0.0,0.0,,,
Australia,Australian Capital Territory,n/a,03-14-2020,1.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-15-2020,1.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-16-2020,2.0,0.0,0.0,1.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-17-2020,2.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-18-2020,3.0,0.0,0.0,1.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-19-2020,4.0,0.0,0.0,1.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-20-2020,6.0,0.0,0.0,2.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-21-2020,9.0,0.0,0.0,3.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-22-2020,19.0,0.0,0.0,10.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-23-2020,32.0,0.0,0.0,13.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-24-2020,39.0,0.0,0.0,7.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-25-2020,39.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-26-2020,53.0,0.0,1.0,14.0,0.0,1.0
Australia,Australian Capital Territory,n/a,03-27-2020,62.0,0.0,1.0,9.0,0.0,0.0
Australia,Australian Capital Territory,n/a,03-28-2020,71.0,0.0,2.0,9.0,0.0,1.0
Australia,Cruise Ship,n/a,02-21-2020,4.0,0.0,0.0,,,
Australia,Cruise Ship,n/a,02-22-2020,7.0,0.0,0.0,3.0,0.0,0.0
Australia,Cruise Ship,n/a,02-23-2020,7.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,02-24-2020,7.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,02-25-2020,7.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,02-26-2020,7.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,02-27-2020,8.0,0.0,0.0,1.0,0.0,0.0
Australia,Cruise Ship,n/a,02-28-2020,8.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,02-29-2020,0.0,0.0,0.0,-8.0,0.0,0.0
Australia,Cruise Ship,n/a,03-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-02-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-04-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-05-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-07-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-08-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-09-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-10-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-11-2020,0.0,0.0,0.0,0.0,0.0,0.0
